Timestamp,Load_Percent,Oil_Temp_C,Winding_Temp_C,Ambient_C,Fan_1_Active,Fan_1_Speed_Pct,Fan_2_Active,Critical_Alarm,Rate_Alarm,Cooling_Effort_Pct,Scenario
2026-04-19 11:58:50,121.65,67.18,86.42,29.16,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.74,67.36,86.62,29.14,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.82,67.53,86.82,29.11,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.89,67.71,87.02,29.08,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.97,67.88,87.22,29.05,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.05,68.06,87.42,29.01,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.12,68.23,87.62,28.98,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.19,68.41,87.82,28.95,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.25,68.58,88.01,28.92,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.32,68.76,88.21,28.89,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.38,68.93,88.4,28.85,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.44,69.11,88.59,28.82,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.5,69.28,88.79,28.78,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.55,69.45,88.98,28.75,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.6,69.63,89.17,28.72,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.65,69.8,89.36,28.68,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.7,69.97,89.54,28.64,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.74,70.15,89.73,28.61,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.78,70.32,89.92,28.57,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.81,70.49,90.1,28.54,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.85,70.66,90.28,28.5,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.88,70.84,90.46,28.46,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.9,71.01,90.64,28.42,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.93,71.18,90.82,28.38,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.95,71.35,91.0,28.35,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.96,71.52,91.18,28.31,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.98,71.69,91.35,28.27,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.99,71.86,91.53,28.23,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,123.0,72.03,91.7,28.19,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,123.0,72.2,91.87,28.15,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,123.0,72.37,92.04,28.11,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,123.0,72.54,92.2,28.06,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,122.99,72.7,92.37,28.02,1,2,0,0,0,2,runaway
